OD_id,matching_prob,ride_distance,detour_distance,shared_distance,ride_distance_for_taker,detour_distance_for_taker,shared_distance_for_taker,ride_distance_for_seeker,detour_distance_for_seeker,shared_distance_for_seeker
880,0.9938463098499283,8437.336417134837,884.9976728023499,4937.457809676566,8444.08063213898,891.7418878064921,4973.21435514528,7769.390669229522,217.051924897037,1212.346959369858
881,0.997120158420001,13167.348476717687,1298.2561171172392,5752.501090945324,13246.133806934607,1377.0414473341666,5791.904643586817,12290.542870214646,421.4505106141948,2064.613210984094
882,0.43116214698978217,8586.08901134441,297.73550276043994,2646.110478365748,8557.984001593786,269.6304930098166,1898.813015507901,8358.093223685799,69.73971510182596,1040.5006519156275
883,0.9940126950889607,9505.573195914849,1193.3414383778995,5324.20948193115,9618.238422885333,1306.0066653483902,5401.794035507893,8635.85335809175,323.6216005548018,1726.9480305415054
884,0.8396082431591028,5702.539120725384,837.8598059981188,2823.7015565180773,5822.351760835721,957.6724461084556,2648.092840299816,4898.76905356215,34.08973883488389,601.1694488529279
885,0.9996039567714411,14476.160698006184,1351.837708414958,6477.597946458519,14493.424141674395,1369.1011520831694,6364.393797598531,13375.637304939248,251.3143153480202,1361.7127934221185
886,0.990016005986202,5515.0261972780545,646.1038838288839,3525.144544485369,5660.16105802085,791.2387445716774,3265.0469983734306,4938.773009985296,69.850696536124,1147.2355348705014
887,0.42450355899636083,20452.583642059497,508.957706792128,3819.863870119488,20246.43140048907,302.80546522170005,1977.1725094578887,20242.192997573045,298.56706230567755,2446.115221886941
888,0.6496499530848725,4669.473853032608,585.912515043728,2334.9300507709045,4675.436724791107,591.8753868022281,1618.3046828135175,4259.235874462716,175.6745364738366,1213.2580627288648
889,0.8795908214834065,4808.36719325896,602.64610590481,2477.573849493424,4933.316399873978,727.5953125198293,1837.7782344023917,4291.8166668959875,86.09557954183863,1172.8577552798629
890,0.6147300246781748,10207.230877751146,465.2882027213047,3409.615331229671,10079.278829859793,337.3361548299574,1203.3963006519643,10020.79407666185,278.85140163200816,2744.529915617051
891,0.9815446562511292,8266.974143347703,926.6023465816289,4194.7244294488255,8466.40509691941,1126.0333001533386,3508.0950805902685,7515.864145917449,175.49234915137663,1854.6823662092959
892,0.3809550778664703,11628.630060170417,364.3322220350685,2397.7188233957227,11499.105855268794,234.80801713344314,1334.5493640601087,11449.078264854797,184.78042671944567,1377.222431579012
893,0.8521503521299479,6239.441490996803,762.3015783294201,3235.6527613754038,6401.534213866812,924.3943011994282,2344.0770470905013,5620.033144556809,142.8932318894245,1664.9584312801846
894,0.9809947613619592,8109.484565738697,838.0686074333545,4357.1561100932595,8190.111135113315,918.69517680797,3497.3173510738247,7512.007372964279,240.5914146589354,2082.661363727972
895,0.997549719263832,13054.482060993052,1235.604875929839,6446.100316097852,13371.18916983989,1552.3119847766777,6031.652745589039,12061.281711277497,242.40452621429012,2586.927884891233
896,0.2944356940830929,10367.482733355779,71.32327521322705,1627.608223083983,10345.894462173263,49.735004030711046,612.1692636514639,10330.17321192707,34.01375378451811,1168.3795026821938
897,0.8101404346698616,6235.9669624920725,733.2799728433207,2651.40112062228,6384.551498620055,881.8645089713036,2209.0832755886036,5532.32111144348,29.634121794728394,888.7581457938918
898,0.7123081662416824,8470.419388776858,428.6191758453678,4175.893367426952,8585.857288404197,544.0570754727048,3250.846684486882,8042.516312584632,0.7160996531414224,1619.089386314082
899,0.9963224844854504,4484.495284737832,688.475009829353,3307.9386292087047,4959.939632881081,1163.919357972603,3313.0121111562544,3951.6812226353754,155.66094772689587,1791.3220108421328
900,0.999663507848937,7572.862655317659,985.5023623609989,4677.4132439802615,7717.1652665067795,1129.8049735501195,5115.360135557833,6920.5923049811445,333.23201202448473,1724.1621733699471
901,0.9979091792325101,15238.671725055594,1333.9987942455111,6107.522122668138,15577.51961375849,1672.8466829484132,6655.934746202734,14425.902434981048,521.2295041709668,2873.669664103941
902,0.9701427284128421,42739.0986609575,1437.7233391713528,7020.351712687263,42987.78442677145,1686.409104985305,7945.255093806752,41817.26316836034,515.8878465741792,2677.2666797863185
903,0.9809583407594025,24750.99120313335,1119.0542828667976,8198.10553899211,25062.248769822887,1430.311849556353,8765.76758326813,23985.953599618817,354.01667935226953,3509.5183424664924
904,0.9982411105421664,7225.878267829571,957.9849426975029,4911.446376922169,7514.774094319133,1246.880769187064,5056.938644597094,6563.417877163894,295.5245520318271,2224.7247329142383
905,0.9746674732183562,24397.64674205621,1131.2795178425558,8432.569086438056,24735.629181170418,1469.2619569567612,8557.586226424417,23567.139841623422,300.772617409761,3595.3551516167167
906,0.8986089241125351,1988.184060487375,527.7762239165002,1227.685394169265,2372.8150016849077,912.4071651140331,1083.1493478132193,1539.7752560866775,79.36741951580275,695.3641645572438
907,0.9997875895318854,7210.316297548103,979.5908072453524,4681.558665970824,7602.494897804595,1371.7694075018442,5044.211266544052,6615.943027550995,385.2175372482449,2495.9549277215388
908,0.6243157866688556,10674.435022931959,876.6017363034194,1955.3897625128964,10462.836611947498,665.0033253189655,1388.744501432101,10290.72520545235,492.891918823811,1154.0781316052905
909,0.8812980923047418,2465.643038464975,471.73830960057467,1368.633827411908,2533.2561490887942,539.3514202243928,1078.5011550906327,2142.632645880948,148.72791701654816,722.733828922582
910,0.9998290749919343,12223.575926690683,1505.2835876844154,5676.346828866461,12499.4007915896,1781.108452583341,6030.509201439484,11522.78928127743,804.4969422711639,3303.610734508519
911,0.9998744721276033,12266.291199260942,1487.0839095827016,5699.865242108485,12551.495675864333,1772.2883861860846,6082.871147268487,11568.974856138315,789.7675664600777,3306.527060150765
912,0.8743128407619598,2838.602773245155,687.9935051314911,1512.1313727685458,2810.400230613934,659.7909625002703,1290.8016699807986,2463.9487077981166,313.33943968445266,779.1657505788746
913,0.9999951640621186,8102.962011895457,1218.6522469261538,5142.848791502118,8424.639112432267,1540.3293474629647,5493.418010188954,7528.0436227178,643.7338577484937,3092.46454173159
914,0.9912343913623306,2387.9863104478104,440.16901844034163,1776.230692171239,2972.324878482894,1024.5075864754256,1612.0578546685367,2047.7500151094434,99.93272310197504,1240.8704863669516
915,0.9997792191287374,9531.39604245368,1247.5353220015372,5097.166424797536,9654.496424157642,1370.635703705499,5274.092644315585,8879.216321067906,595.355600615762,2587.632883511961
916,0.9997290378284613,11893.743941652478,1451.9048740767132,5734.155298209893,12087.770294966705,1645.9312273909595,5750.979417431632,11035.85120742695,594.0121398511908,2736.62819939192
917,0.9864336575918191,7044.301666015591,941.4419538697877,4155.992465085741,7080.658108165304,977.7983960194995,3783.561303615258,6450.29826998241,347.43855783660547,1857.5142996517502
918,0.9176846758142956,4242.299292970034,467.329395397922,2651.183998462564,4367.978340996741,593.00844342463,2397.5012273627317,3826.9487857552817,51.978888183170234,971.9442475370535
919,0.9650497324064438,8734.502170341562,1255.3119607337542,4204.369347822998,8738.380845540782,1259.1906359329755,3613.6610770939287,7826.004411859005,346.8142022511983,1597.136658212813
920,0.9369912199611558,5350.745814379565,855.3049017026275,3863.3793975237886,5908.04623007285,1412.6053173959142,3394.4410229668497,4679.2603710200165,183.81945834307743,2249.8234330973078
921,0.9996363193257078,6369.974612165709,1043.638691396888,4499.688707914936,6689.963990850541,1363.628070081716,4646.196398447231,5725.552195900416,399.2162751315972,2303.9924068326127
922,0.9050585721158205,1520.428770178016,355.7818675454332,983.9812519132047,1821.5132752057382,656.866372573155,757.7010221264524,1232.0159411259133,67.36903849333017,651.2945678451715
923,0.8253413091339065,40772.60237274422,1166.7539077236693,6404.913246675777,40743.40498582118,1137.5565208006362,5045.232549261543,40172.45790799857,566.6094429780317,3743.1831854189
924,0.9998720091344309,6982.782717206943,1128.0057681321273,4659.443200740121,7215.772166687384,1360.9952176125687,4940.442516157662,6322.08428410136,467.30733502654505,2261.0933850813562
925,0.9874489293545681,14106.096376275715,1482.109846249442,5283.664000312233,14254.98919512617,1631.0026650999007,5443.324721017119,13317.06509132542,693.0785612991496,2650.343043253738
926,0.9473735037636432,21235.752540981284,1378.7565678473134,5732.928030528945,21340.28969491671,1483.2937217827382,5815.008150626146,20542.458999845683,685.4630267117159,3014.985162386432
927,0.9387807047357536,5791.267003781488,801.6633957925566,4088.654127267407,5940.066123797049,950.4625158081253,3844.452596430498,5364.944554370721,375.34094638178993,2364.255300070837
928,0.9935238845651869,5162.542955776792,847.4827285203692,3724.3194702547976,5407.39098977868,1092.3307625222546,3799.425631440806,4588.0084451505645,272.94821789414226,1725.9310509996787
929,0.9869844747172561,3620.233626782859,594.7835893777842,2644.1736487124626,3816.509226523082,791.0591891180103,2396.9208328420523,3256.8736020973306,231.42356469225646,1543.1874962580532
930,0.9952984246526319,7722.343200948939,1340.0318242059664,4613.706418062385,7857.638795564861,1475.32741882189,4368.303057088974,6932.962135006655,550.6507582636829,2276.424754635155
931,0.924464923416539,5389.21436278115,760.5241537460345,3507.692389608744,5337.864396645563,709.1741876104468,3228.6820237634083,5024.600837135015,395.9106280998968,1847.7036922742934
932,0.8492154643524457,6984.914201439184,1123.6043193733515,3317.976431959117,6984.9584854106515,1123.648603344819,2638.5099499997978,6280.876541247205,419.5666591813737,1664.7813262459329
933,0.9905970860894159,4429.415349954436,629.6482282851003,3039.036730787888,4586.562482257805,786.7953605884691,2820.6225394904172,3992.467586359093,192.70046468975428,1472.6005615975096
934,0.9265006153745056,4581.926596809331,1042.109621233239,2543.54328239865,4773.581759175113,1233.7647835990208,2393.436187698158,3685.192028831906,145.37505325581563,803.9272759374136
935,0.9988452117997584,14397.115134967831,1215.995224939718,7045.70609488101,14482.134266306952,1301.0143562788292,6903.695380776564,13522.361074410612,341.2411643824944,2403.9159885386425
936,0.75163422384926,4961.902869106563,760.0810460086674,2547.5166885490958,5104.481376274178,902.6595531762808,1941.3288714629425,4345.469152368407,143.64732927051145,1221.767055217196
937,0.9987478872375473,8917.302344890268,1294.5584812823663,4696.447391634976,8889.459965144864,1266.716101536956,4803.885446462033,8084.652833798633,461.9089701907336,1538.713102567737
938,0.8520409520375588,4038.7027078924316,447.9550224865227,2153.879866405278,4119.876682298152,529.1289968922462,1694.2183657743417,3683.8161516889886,93.06846628308014,1017.5684474173618
939,0.8793874815534962,6840.859139531586,1002.3156526064403,2797.1918096553027,6853.592192863885,1015.04870593874,2237.1709795389384,6236.579146683527,398.03565975838217,1465.3565434200475
940,0.9993408253003221,4034.4672346511784,557.5766914034947,2611.4190453454253,4070.5797866167486,593.6892433690647,2406.0791762096023,3636.9382181569144,160.04767490922987,1000.3299120842756
941,0.9776741917934593,6308.064691701743,1173.589297567979,3202.5692815533234,6282.75634319013,1148.28094905637,2896.1423913891936,5594.8953080654155,460.4199139316517,1403.8456452451542
942,0.9341064644542669,5571.557098104596,852.8839121418994,3159.8848820075814,5596.218010924749,877.5448249620547,2797.738000278345,4935.017622613891,216.34443665119653,1130.506292333154
943,0.9999383469112955,7749.911267323862,1013.5732766600611,4299.4714556466615,7839.302734767269,1102.9647441034629,4433.931691757471,7284.818845078136,548.4808544143349,2429.794259148591
944,0.99942582206461,10636.871457487703,1182.9829505606408,4926.1378718592305,10892.849367042798,1438.9608601157336,5147.942360528466,10018.575789554223,564.6872826271607,2714.1593889767964
945,0.9929830102031938,5897.24035701445,1108.49197104908,3410.1006371182443,6167.462552642175,1378.7141666768082,3422.1999186960384,5265.808987360003,477.0606013946338,1842.7820194369046
946,0.8625500202990398,464.78195207565847,464.78195207565847,232.39097603782923,1199.5266572409391,1199.5266572409391,599.7633286204696,0.0,0.0,0.0
947,0.9962017305607352,3767.1664950313902,681.5393167502768,2712.486455698674,4250.590706610704,1164.9635283295868,2661.3580824144474,3332.054354411046,246.4271761299326,1718.4731805732135
948,0.6810481520515054,13966.099352713863,1073.6968224239492,2241.509909672933,13300.720133937712,408.31760364780615,1000.973256575667,13790.059347168055,897.656816878142,1809.9553157378257
949,0.999300080862759,10521.536345478897,1224.1753350444824,4899.945577938822,10809.232221970202,1511.8712115357696,5077.7535252328025,9872.316030521186,574.9550200867677,2719.4815822122337
950,0.884869981957974,20279.98369856322,1381.7665699992704,5616.326943740859,20338.864223996872,1440.6470954329227,5516.402696916951,19477.500038701408,579.2829101374531,2543.525117723066
951,0.9964183657772756,9020.167117004978,1160.8715894541372,4118.345989887979,9297.544279498434,1438.2487519475949,4304.4641122515795,8369.343349317132,510.0478217662936,2170.5274726675634
952,0.8844075053255505,6215.4133557735895,889.6093762320268,2361.1397617206076,6143.947320257734,818.1433407161703,1843.7270985944876,5831.934598676151,506.13061913458637,1496.9511275174884
953,0.9989651572986391,11997.14817910783,1551.7547662947472,5780.796637308899,12121.581684015284,1676.1882712021932,5713.607515828512,11250.489398325528,805.0959855124505,3235.6677308899652
954,0.9952704286521298,2433.9071011531923,424.5725087644419,1951.0069910901295,3144.6419250133445,1135.307332624596,1910.1688323771048,2071.7357595916505,62.401167202899714,1341.649164578305
955,0.9805565025456333,6004.390571381228,979.679410137766,3533.1226630106516,6175.600785196416,1150.8896239529513,3234.9253112725496,5421.415420187603,396.70425894414024,1894.4936987822819
956,0.5997649234063387,12256.374877832775,1258.7547631104615,2556.1702877802677,11699.524785976413,701.9046712541044,1460.2040829199789,11829.23443151119,831.6143167888758,1667.5706684264817
957,0.9902880388283409,18185.19588696813,1532.9370590827305,6532.218725930584,18133.122211983973,1480.863384098581,6497.131011710982,17424.12501982475,771.8661919393465,3193.1010286981755
958,0.9980532055155676,4867.304155207477,794.1713747430534,3552.9704670081496,4989.828917638729,916.696137174302,3281.1259782939824,4321.08601076106,247.95323029663479,1597.894547213032
959,0.840408903736536,15466.170173962446,880.3730713280198,7784.535756344507,15500.122349445617,914.3252468111979,6855.582722697871,14889.39625665005,303.59915401562733,3459.9025733278427
960,0.9866128263753686,10432.202053976796,784.3482932089372,4157.319089166451,10577.752325105777,929.8985643379201,3375.090613404257,9647.853760767855,-9.043111974542342e-14,1310.5069060183346
961,0.9927670378634718,12275.301890473938,1381.5835074158897,5978.938448170933,12379.998728742436,1486.2803456843856,5862.794707810787,10984.37835882084,90.65997576279196,886.7499713871863
962,0.9997014009861898,5746.497415794481,869.0754172433254,3889.4880189143596,6076.221051664812,1198.799053113651,4236.8310911607305,5293.1258631594155,415.7038646082586,2287.16886036731
963,0.9987593565224284,9562.858153208512,1181.743227877328,5284.309466634585,9852.626881485301,1471.5119561541153,5939.923378267727,9011.403992331758,630.2890670005683,3058.3027743098814
964,0.9687225976240758,17866.1577689969,1468.2935936630665,5194.928057453808,18170.806758062165,1772.9425827283198,4801.624765343881,17403.69489663936,1005.8307213055277,3942.449154529123
965,0.998024165143399,3854.739678196481,644.5185036757263,2942.7493331397327,4350.869854659113,1140.6486801383676,2815.2906698367037,3463.3223276375584,253.10115311680337,1976.6730694938003
966,0.9979586132057986,10207.366202088562,1558.5987979735526,5175.828587612979,10387.23903711823,1738.471633003221,5499.200109152575,9640.896799379363,992.1293952643513,3383.9508588814347
967,0.9992319378849113,6785.3461108604,1000.5807658957748,4466.519211062621,7085.949878848635,1301.1845338840117,4481.422695819754,6260.900355654088,476.1350106894648,2660.2703286751257
968,0.9992927642014312,4296.002102362523,650.2423440586301,3317.625115255401,4800.806804940312,1155.04704663642,3241.0753400352814,3903.443666549861,257.68390824596514,2216.1016149440375
969,0.9990102215373793,7844.742069701928,1345.159440011066,4644.941912651026,8081.473756943742,1581.8911272528862,5003.2253631583635,7237.869270303987,738.2866406131246,2725.5169093440145
970,0.9848195450892315,4309.78052270487,878.3056772978623,3066.908786672176,4491.466222394886,1059.9913769878817,2801.576207374233,3864.962209382075,433.4873639750692,1891.2460121780011
971,0.9095485621078295,7118.3449228579375,1144.1934953246316,3382.256526058519,6884.445886318882,910.2944587855745,3274.9342749618313,6666.204022092096,692.0525945587904,1755.6051510675998
972,0.9990267022431223,6793.113027760655,1333.2257583960632,4251.904058214303,6986.377632169049,1526.4903628044633,4173.050885771102,6097.2772801413585,637.3900107767681,2349.6595018719227
973,0.9942925859202231,4872.7194710605345,1087.8770202134335,3174.841757275049,4993.68106155756,1208.8386107104561,3087.8385057705113,4309.779796698082,524.9373458509795,1736.8774272800895
974,0.9909452622790883,7280.043598057679,958.5933188293333,5050.390064964333,7590.159535642306,1268.7092564139614,4987.308202038753,6623.495332576192,302.04505334784477,2469.49256388884
975,0.9952723633642879,4527.320581766709,676.5567206111137,3607.3609012475636,4915.248456045699,1064.4845948901045,3543.5821821647896,4024.6917171313576,173.92785597576216,1934.1505067397607
976,0.9935425632236464,8623.443039907392,1659.0271062717209,4921.258396299354,8720.292288546916,1755.8763549112512,4812.095092175043,7882.4274177124935,918.0114840768222,2890.456153980115
977,0.9944777468661528,8023.206101410786,1143.9381901787015,5236.06643884422,8193.661043831198,1314.3931325991152,5252.886106533135,7406.8270233178155,527.5591120857297,2772.7478050426143
978,0.9507499377599422,3238.1314925948523,744.14149824625,2211.802179955326,3503.7869957558632,1009.7970014072612,2000.8316659007528,2747.511139111446,253.52114476284393,1239.6773491061692
979,0.9960690325847005,4978.032186186749,569.4506930274168,4004.113861768694,5231.657809050217,823.0763158908871,3861.294086618045,4575.934939987175,167.35344682784313,2117.756923754648
980,0.9765526915084713,8166.687869289994,1215.253959519164,4840.898287560478,8244.552212520803,1293.1183027499753,4709.9404725048435,7403.06781328483,451.6339035140024,2059.5556990699265
981,0.9398193372204422,15591.220180581446,1373.1718785173152,5874.84370002006,15771.810211498723,1553.7619094345905,5542.362840486697,14833.579480874025,615.5311788098938,3172.2934347565742
982,0.9978952113387857,6975.265006446124,1287.4497116922987,4490.279668473381,7229.527918156896,1541.7126234030654,4438.048484778877,6246.079163064414,558.2638683105914,2391.2100505577373
983,0.9969412742724346,4215.9555976863685,841.0984632183065,2796.0397252920347,4476.965015036667,1102.1078805686032,2795.0207500442057,3764.7585064561754,389.9013719881122,1651.773129813789
984,0.9998418223879068,8538.183445318546,1502.1731230653497,4712.965674296844,8685.174005723347,1649.1636834701453,4889.709049452935,7961.004677472614,924.9943552194179,3001.652071786607
985,0.9999206594245029,10194.022667108782,1467.7606788505386,4800.482336784667,10435.014990503678,1708.753002245436,5121.254362708239,9720.342152617968,994.0801643597268,3380.828122174247
986,0.9995359256907251,6845.800065782633,1191.7727158489765,4598.513069760564,6924.53617854621,1270.5088286125585,4906.762241934746,6394.725580257539,740.698230323887,2856.443117919559
987,0.978368308634626,7260.552091176676,1049.7832698036702,4232.719278229263,7497.192565123695,1286.4237437506897,4554.18680680126,6698.7997105415925,488.0308891685861,2244.0080988798677
988,0.8974770695346546,4658.289162665255,1030.7760387741728,2524.2503797817717,4710.823973683538,1083.310849792454,2373.1450410822604,4104.796843822669,477.28371993158686,1311.7474753845197
989,0.9632121243781273,5348.222517165577,959.1742253006926,3241.749817526314,5638.374271519693,1249.3259796548111,3238.8734454222326,4633.916952764249,244.86866089936342,1389.915018496489
990,0.9946562573581371,7616.052158886177,1175.485915030013,4846.876474203023,7521.676986970378,1081.110743114215,4987.521501732839,7151.919362118439,711.353118262275,2705.6783422981052
991,0.9995088732325935,6404.105727973907,762.6977312062211,4476.391617909843,6680.894188534612,1039.4861917669298,4587.668544880274,5924.239801188547,282.83180442086126,2358.55125070791
992,0.9991997374337032,5707.698351197393,726.0159813389574,4006.913160132077,5943.862930087789,962.1805602293517,4024.3394169967123,5276.89870870228,295.21633884384215,2205.085048256763
993,0.9857228209156494,2160.246434757866,402.54664091893005,1592.5647035685704,2774.438588189025,1016.7387943500873,1372.8843773787685,1815.1978175596662,57.4980237207297,1126.6516700343682
994,0.998959703370899,9578.175210808702,1296.967072889266,5056.34447970599,9721.4682149477,1440.26007702825,5597.996573947943,9011.342051889413,730.1339139699777,2853.1798344861336
995,0.9950916221103571,13121.11004227375,1320.2968747651928,5729.704661665575,13385.52689619838,1584.713728689815,5628.746469870239,12574.81268210022,773.9995145916645,3789.310455502894
996,0.9994626186051154,6798.708536277983,745.3794756443169,4612.104366942248,7012.01246649831,958.6834058646497,4847.9367847196045,6342.72888420276,289.39982356909724,2306.274814812502
997,0.9993597722069357,7746.590462863351,781.0027965383297,4364.781812583441,7685.800327640798,720.2126613157787,4664.899329242284,7320.316711764124,354.72904543910107,1603.7582394300812
998,0.9996413972530283,9049.593109385978,1289.9561951844014,5134.461891106734,8962.487322780029,1202.8504085784584,5362.160039238809,8341.305011072349,581.6680968707791,1977.0001569130236
999,0.991403453611252,8028.0302240299025,854.1646246301755,4156.30098318573,7938.328036951169,764.4624375514394,4318.827575602565,7559.051977916343,385.18637851661646,1506.8102009304191
1000,0.8319332111387242,1519.201002676057,625.2758586355803,821.4562562016189,1985.3240422981087,1091.3988982576318,761.3277722954032,900.4989408663432,6.573796825866738,389.8678945273053
1001,0.998525230552127,10555.702824329635,1294.8754790953267,5156.374543099791,10504.713013907527,1243.885668673221,5561.412785265292,9872.145133393216,611.317788158911,2100.188128559709
1002,0.9946312813782783,9364.294375060315,1169.4497542784413,5005.877418548172,9456.472048617248,1261.6274278353676,5340.15957349491,8594.668567941237,399.8239471593624,1748.2400755274357
1003,0.9864159941410726,9070.56340571109,1243.4298554348425,4556.152648014775,9295.134237491158,1468.0006872149213,4547.038803760398,8613.28341873016,786.1498684539122,3139.756958902316
1004,0.9971962000508585,24383.870757739227,1568.0848981474855,6893.208916215016,24792.793515102494,1977.0076555107928,7227.338990815513,23938.54431004008,1122.758450448352,5265.23079982995
1005,0.9774881024157384,2895.0795114286607,643.6487510516299,1874.2025483486016,3320.4297212752845,1068.9989608982555,1814.429762350064,2478.2027440532484,226.7719836762178,1166.6306594829173
1006,0.9976356549488754,2489.5627613458632,586.7758647644256,1747.088426118648,2978.1329995962496,1075.3461030148123,1554.602813770191,2080.042087773363,177.25519119192427,1155.0539270415586
1007,0.9961972580977527,3976.545695914508,1080.3977883908476,2376.6556708771463,3970.3574290683787,1074.209521544719,2229.2627585493997,3482.60346458066,586.455557056999,1351.5977104860367
1008,0.9989360099633698,2993.1666900173063,706.9277090770046,2142.006461589433,3501.5691877242516,1215.330206783949,2019.773680784498,2544.562382870648,258.32340193034634,1396.4649062132319
1009,0.9939098922177867,6323.010213089326,1368.2121975949206,3248.743275280786,6600.108354291366,1645.310338796952,3316.2940736474256,5591.238615481976,636.4405999875718,1773.7815278312382
1010,0.9989881745946675,4216.311637561916,1074.9076384572845,2765.5346493120414,4556.416927874722,1415.0129287700945,2803.0513696514,3576.28279488491,434.87879578027986,1497.677877401467
1011,0.9991309209040896,3434.567213647233,912.7340858432073,2213.3448597370893,3661.824263459242,1139.991135655216,2153.5352218967546,2914.617407485221,392.784279681195,1231.117729922863
1012,0.9969789474298127,2652.0462090060005,671.4357893307488,1790.7965938718173,3065.6369798495357,1085.0265601742906,1592.0572901673625,2231.7392842678955,251.12886459264448,1174.0810882812114
1013,0.9953199369992817,6888.236711700169,1325.6084863840756,4197.674097960209,7168.7729105620065,1606.1446852459078,4384.010967555386,6299.632404273132,737.0041789570367,2591.064330475033
1014,0.9647255072196206,11535.126116424846,1504.1118424998917,3661.6442742233257,11734.425996017935,1703.4117220929809,3287.8487358119173,11092.933879133703,1061.9196052087523,2808.1446948162047
1015,0.9905239159144125,4723.168976687246,948.1063741314388,2881.710280069843,4860.465692377713,1085.4030898219087,2722.526056447597,4163.983952927929,388.92135037212205,1479.1015977877607
1016,0.9944079018793233,4670.354085218135,1135.3694295668129,3292.0018827901586,5124.074994544791,1589.0903388934687,3454.070650704322,3893.227394748757,358.2427390974373,1602.8276252093237
1017,0.8771284263172827,7452.933351627373,1538.2598309920968,3303.7693251177043,7384.5278053343745,1469.8542846990952,2937.8780486254777,6594.978752783196,680.3052321479181,1588.928603217442
1018,0.9624636709579019,7520.010939005203,1461.0237992496704,3619.755547877863,7632.20779343912,1573.2206536835856,3306.8812400341153,6726.051241832513,667.064102076983,1950.8666849100177
1019,0.999580501835108,4852.0339902780925,717.3771885383749,3678.588153261141,5281.827366253761,1147.1705645140412,3743.3480897776653,4562.339552620903,427.68275088118463,2733.282238545105
1020,0.9999547512240388,8030.995562311462,1142.0369084505762,4658.284600762375,8303.822729537915,1414.8640756770324,5059.450062480202,7558.314436985454,669.3557831245721,2968.0115984462377
1021,0.9921157199240366,9235.2485650093,1251.385318912081,4718.089371605179,9379.764728168873,1395.9014820716463,4717.631312220172,8790.494243945455,806.630997848234,3214.9840749605128
1022,0.9996193925978505,10478.873994292831,1202.2290164965766,5115.97177407206,11000.955810968722,1724.3108331724736,5842.491701811259,10123.360147671377,846.715169875128,3911.3822889249454
1023,0.9660402251842821,5630.496582492198,864.7103116876366,3396.4473552725462,6006.109407289787,1240.323136485228,3416.8618439261627,5034.10290621612,268.3166354115582,1753.492598981216
1024,0.9995185750819789,7347.627503963168,853.6035909843727,4485.140573261638,7545.543898203162,1051.5199852243697,4707.858530122853,6993.202302300639,499.1783893218428,2898.310334765108
1025,0.9999096697975868,9257.110087668696,1143.8783030822904,4885.6243089762775,9579.578254545982,1466.3464699595859,5777.944426242935,8842.348517646602,729.1167330601991,3251.311170284737
1026,0.99987373385751,6117.151132015992,870.5357421453049,4241.3300043967565,6415.142081971747,1168.5266921010593,4518.774938632369,5764.882919669617,518.2675297989297,2879.0840408360395
1027,0.9998904724932605,7794.846280268813,1032.83105508444,4689.223154090298,8057.944815959392,1295.9295907750134,5245.022808583656,7436.578042112906,674.5628169285322,3239.2021852851713
1028,0.9985571324720133,25160.371033762593,1396.1780749661352,6394.609659722013,25692.871728742484,1928.6787699460422,7186.464425885224,24790.40206200343,1026.2091032069745,5016.065500031319
1029,0.9999000372908428,7224.902857466284,898.7429623011461,4550.58510408332,7537.658781673895,1211.4988865087576,4801.232573394989,6745.8126394646915,419.65274429955247,2651.9258598368524
1030,0.9800146214902353,9985.633187016503,1506.8599708071881,4800.002462485821,10150.675535322618,1671.9023191133024,4369.454336031377,9215.200255912407,736.4270397030887,2786.504740190936
1031,0.9643985664053898,2078.4105604626466,400.92725317612155,1451.479580062305,2470.381114744367,792.8978074578422,1214.315232722436,1722.8504352624414,45.3671279759168,906.9427278750052
1032,0.9898018970221998,17163.773893061607,1180.5538242561147,5008.927879516837,17469.050866919795,1485.8307981142948,4750.327225127676,16546.580806090547,563.3607372850586,3035.7091739144835
1033,0.9997740115747277,5601.164333157965,829.731968474,3841.2240419758864,5756.943770342759,985.5114056587887,3888.997147308918,5083.782489278057,312.3501245940919,1799.5464892200614
1034,0.6601492646196349,7660.05504625649,659.2340245204263,2984.3832746809685,7705.950210414516,705.1291886784569,1651.1707025348926,7240.853389693121,240.0323679570613,2002.756780011554
1035,0.942460521720943,2677.893122851731,484.2804350967597,1783.1167597878932,2954.931458897945,761.3187711429721,1561.5944799809665,2268.76336969386,75.15068193888882,943.9219463352705
1036,0.9573047317538346,3904.3777432570423,641.8864949621229,2345.3860577594037,4072.562873906799,810.0716256118812,2187.492234565541,3377.197745352273,114.7064970573552,921.8055802134887
1037,0.9976718734223239,9985.827863034114,1254.4034093669666,5065.067118051696,10145.464459135459,1414.0400054683053,5091.628615291667,9321.142000238058,589.7175465709118,2671.6881852743363
1038,0.9955070284496401,3143.8560905464665,353.74548840804084,2399.663448726981,3481.9475955425587,691.8369934041356,2099.691256782738,2848.207961778561,58.09735964013502,1502.3859151801053
1039,0.9978084222371456,5908.373148438736,840.3630830248682,3915.4643277697573,6062.2472067246,994.23714131073,3800.125008273194,5408.931840488061,340.921775074194,2006.5239697321113
1040,0.8953390373316085,3540.301312808024,634.8802815351522,1966.0398843990574,3613.720941294412,708.2999100215412,1719.7785828569488,3084.208734150354,178.78770287748293,858.6301029244235
1041,0.9616698530587089,3069.4423554080713,567.4631796990961,1936.671213032196,3240.782014948125,738.8028392391476,1712.7518310939154,2632.0495299904023,130.07035428142774,922.6721826373522
